,year,date,mag,lat,lon
18748,2011,2011-12-22,3,34.3753,-85.0146
18753,2011,2011-12-22,1,34.5748,-84.6465
18758,2011,2011-12-22,1,33.2664,-84.7997
18764,2011,2011-12-22,1,33.3375,-84.412
18770,2011,2011-12-22,0,33.5115,-84.5409
18776,2012,2012-01-21,1,33.3142,-84.7583
18808,2012,2012-01-21,1,32.3404,-84.0641
18816,2012,2012-01-21,0,32.2264,-83.7964
18824,2012,2012-02-22,1,34.2588,-85.1454
18829,2012,2012-03-02,3,33.8681,-85.2964
18837,2012,2012-03-02,1,33.9798,-84.4608
18840,2012,2012-03-03,0,31.1964,-84.68299999999999
18842,2012,2012-03-03,0,31.05,-84.43
18849,2012,2012-03-03,0,30.4738,-84.6159
18851,2012,2012-03-23,0,31.434,-84.9487
18853,2012,2012-04-21,0,29.7168,-84.7454
18855,2012,2012-07-29,1,30.23,-84.4
18858,2012,2012-08-29,0,30.8762,-85.1543
18934,2012,2012-12-20,0,30.1158,-83.5814
18936,2013,2013-01-30,3,34.3411,-84.9527
18941,2013,2013-01-30,1,34.8171,-84.4279
18944,2013,2013-01-30,0,31.3142,-84.3536
18947,2013,2013-01-30,0,31.6405,-84.1608
18953,2013,2013-02-25,0,29.6831,-84.8796
18957,2013,2013-03-18,2,33.1437,-84.6765
18961,2013,2013-04-11,0,33.988,-84.995
18965,2013,2013-04-11,1,34.4515,-83.93
18969,2013,2013-04-14,0,29.7484,-84.8935
18973,2013,2013-04-19,2,33.5069,-83.7465
18978,2013,2013-04-28,0,33.2877,-84.7611
18982,2013,2013-04-28,0,33.4733,-84.0381
18985,2013,2013-06-13,1,34.2662,-84.5574
18988,2013,2013-06-13,1,34.0783,-84.5164
18991,2013,2013-11-26,1,30.0866,-85.1899
18994,2013,2013-11-26,0,30.175,-85.1177
19926,2011,2011-02-28,1,34.2496,-81.72800000000001
19929,2011,2011-03-19,0,34.2511,-81.9934
19932,2011,2011-03-26,0,32.61,-81.95
19933,2011,2011-03-26,1,32.61,-81.91
19936,2011,2011-03-26,1,32.6,-82.8309
19939,2011,2011-04-05,2,32.2846,-83.3234
19941,2011,2011-04-27,1,33.5125,-83.7117
19943,2011,2011-04-28,1,33.2288,-83.3138
19945,2011,2011-04-28,1,33.4319,-82.7598
19947,2011,2011-10-10,1,30.0864,-81.6914
19968,2011,2011-11-16,0,33.32,-82.0827
19971,2011,2011-11-16,1,33.1431,-81.9098
19974,2011,2011-11-16,0,33.2065,-81.7545
19977,2011,2011-11-16,1,31.27,-82.44
19980,2012,2012-02-24,0,31.299,-83.57700000000001
19982,2012,2012-03-03,3,31.008000000000003,-83.2517
19984,2012,2012-03-24,0,29.75,-82.56
19986,2012,2012-12-17,1,32.1676,-82.7411
19987,2012,2012-12-17,0,31.9394,-83.0396
19989,2012,2012-12-17,1,32.0708,-82.7317
19991,2013,2013-03-05,1,33.2693,-82.6114
19994,2013,2013-03-18,1,32.9617,-82.1649
19995,2013,2013-04-28,0,33.6543,-82.4636
19996,2013,2013-06-02,1,34.49,-82.79
19997,2013,2013-06-06,0,30.3774,-82.7819
19998,2013,2013-06-10,0,34.716,-82.42299999999999
19999,2013,2013-07-31,0,30.42,-83.18
20356,2011,2011-04-05,0,38.968,-76.71600000000001
20358,2011,2011-04-16,1,37.6743,-76.6037
20359,2011,2011-04-16,0,34.9171,-77.9365
20361,2011,2011-04-16,3,37.1532,-76.704
20364,2011,2011-04-16,3,36.086999999999996,-76.9502
20366,2011,2011-04-16,2,36.2102,-76.7827
20369,2011,2011-04-16,2,36.7529,-76.8396
20370,2011,2011-04-16,2,37.5331,-76.3528
20374,2011,2011-04-16,0,35.47,-76.81
20376,2011,2011-04-16,3,34.7335,-77.3765
20380,2011,2011-04-16,0,39.9677,-76.7795
20384,2011,2011-04-16,1,35.85,-76.21
20389,2011,2011-04-16,1,36.0968,-75.8325
20392,2011,2011-04-16,1,36.159,-75.7524
20397,2011,2011-04-28,1,40.295,-76.6069
20398,2011,2011-04-28,2,40.4041,-76.5589
20401,2011,2011-04-28,0,39.609,-76.83
20406,2011,2011-04-28,0,39.598,-76.705
20409,2011,2011-04-28,1,38.263000000000005,-76.666
20414,2011,2011-04-28,0,38.366,-76.465
20417,2011,2011-04-28,1,34.828,-78.146
20420,2011,2011-04-28,0,34.3734,-78.4207
20426,2011,2011-04-28,1,34.5097,-78.1949
20432,2011,2011-04-28,0,34.5128,-78.185
20436,2011,2011-04-28,1,34.6007,-78.0641
20438,2011,2011-04-28,0,35.814,-76.832
20442,2011,2011-04-28,0,34.6752,-77.9986
20444,2011,2011-04-28,0,35.679,-76.634
20447,2011,2011-05-18,0,40.1002,-75.0279
20449,2011,2011-05-19,0,39.1736,-76.0384
20451,2011,2011-06-12,1,39.9153,-76.5747
20455,2011,2011-06-12,0,39.9024,-76.5789
20458,2011,2011-06-12,0,39.674,-76.375
20459,2011,2011-06-12,0,39.474000000000004,-76.234
20462,2011,2011-08-09,0,40.2515,-74.432
20466,2011,2011-08-18,0,34.0311,-77.8923
20471,2011,2011-08-25,0,38.3,-76.561
20476,2011,2011-08-25,0,38.283,-76.41199999999999
20478,2011,2011-08-26,1,35.5526,-76.5442
20485,2011,2011-08-26,0,35.8846,-76.4188
20492,2011,2011-08-26,2,35.9185,-76.2233
20495,2011,2011-08-27,0,36.7371,-75.9405
20500,2011,2011-08-27,0,37.9341,-75.3664
20504,2011,2011-08-27,1,38.763000000000005,-75.165
20509,2011,2011-08-28,0,40.2357,-74.5409
20514,2011,2011-09-07,0,38.215,-76.544
20519,2011,2011-09-07,0,38.411,-76.867
20522,2011,2011-09-15,0,38.3958,-75.0761
20525,2011,2011-09-29,1,35.8899,-76.2484
20529,2012,2012-02-24,0,37.3337,-76.3012
20534,2012,2012-03-21,0,35.73,-76.63
20541,2012,2012-05-30,1,34.73,-77.1
20546,2012,2012-06-01,0,39.8593,-76.6224
20547,2012,2012-06-01,0,36.28,-76.29
20550,2012,2012-06-01,0,38.944,-76.846
20557,2012,2012-06-01,0,39.047,-76.755
20559,2012,2012-06-01,1,39.486999999999995,-76.393
20564,2012,2012-06-01,0,39.098,-76.744
20570,2012,2012-06-01,1,37.0034,-76.3553
20576,2012,2012-06-01,0,39.0559,-76.0045
20578,2012,2012-06-01,0,37.3125,-76.0192
20583,2012,2012-07-10,0,35.42,-76.07
20587,2012,2012-07-14,0,37.6864,-75.6668
20595,2012,2012-07-15,0,38.2233,-76.7515
20599,2012,2012-07-30,0,35.8118,-75.5487
20604,2012,2012-07-30,0,35.8288,-75.617
20610,2012,2012-08-07,0,38.5103,-76.6628
20618,2012,2012-08-19,0,35.6083,-75.4663
20622,2012,2012-09-03,0,39.0979,-75.5648
20626,2012,2012-09-04,0,39.8772,-75.0975
20630,2012,2012-10-01,0,34.4111,-78.4724
20634,2012,2012-10-01,0,34.4358,-78.4397
20639,2012,2012-10-19,0,39.609,-76.50399999999999
20767,2012,2012-10-19,1,39.8002,-76.2631
20774,2012,2012-12-26,1,34.79,-76.67
20780,2013,2013-04-19,0,38.836999999999996,-76.813
20785,2013,2013-06-06,0,33.9406,-78.2504
20793,2013,2013-06-10,0,39.461999999999996,-76.449
20799,2013,2013-06-10,0,39.262,-76.593
20803,2013,2013-06-10,0,39.65,-75.74
20811,2013,2013-06-10,1,34.81,-77.41
20815,2013,2013-06-10,0,38.223,-76.755
20818,2013,2013-06-13,0,38.278,-76.74
20823,2013,2013-06-13,0,38.400999999999996,-76.541
20830,2013,2013-07-22,0,39.628,-76.182
20835,2013,2013-08-13,0,39.516,-76.265
20839,2013,2013-08-13,0,39.6849,-74.2688
20844,2013,2013-09-22,0,33.9298,-78.2779
20847,2013,2013-11-26,2,34.696999999999996,-76.774
20854,2013,2013-11-26,1,34.7224,-76.757
21395,2011,2011-04-16,1,34.4754,-79.4086
21399,2011,2011-04-16,0,33.7717,-80.0963
21404,2011,2011-04-16,1,34.5314,-79.3002
21409,2011,2011-04-16,1,34.6777,-79.0098
21413,2011,2011-04-16,1,33.4979,-80.2256
21420,2011,2011-04-16,2,34.5398,-78.7875
21430,2011,2011-04-16,1,33.3548,-80.0368
21434,2011,2011-04-16,0,34.4216,-78.7303
21438,2011,2011-04-16,0,33.3577,-79.6514
21444,2011,2011-04-16,0,33.3915,-79.541
21446,2011,2011-04-16,1,33.4164,-79.4516
21451,2011,2011-04-16,1,33.4631,-79.3701
21456,2011,2011-04-16,1,34.1989,-78.7435
21461,2011,2011-04-28,1,33.7186,-80.7152
21467,2011,2011-04-28,1,33.85,-80.43
21473,2011,2011-04-28,0,33.9121,-80.0629
21478,2011,2011-04-28,0,31.31,-81.48
21480,2011,2011-09-05,0,34.3675,-81.5443
21486,2011,2011-09-06,0,34.8092,-79.0624
21488,2011,2011-11-16,0,34.704,-81.567
21491,2011,2011-11-16,1,34.8095,-81.20100000000001
21492,2011,2011-11-16,2,34.82,-81.18
21498,2012,2012-02-24,2,33.7063,-81.3797
21501,2012,2012-02-24,0,33.7026,-80.53699999999999
21504,2012,2012-02-24,1,32.8819,-80.8933
21507,2012,2012-03-03,0,34.071999999999996,-81.07600000000001
21510,2012,2012-05-14,1,34.827,-79.834
21514,2012,2012-05-14,0,33.4826,-81.0645
21516,2012,2012-05-29,1,33.31,-80.36
21519,2012,2012-06-10,0,34.32,-81.63
21520,2012,2012-06-11,0,33.5322,-80.6847
21564,2012,2012-06-11,1,32.381,-80.9795
21566,2012,2012-07-18,0,31.1123,-81.4808
21568,2012,2012-08-01,0,32.61,-80.12
21569,2012,2012-10-01,0,34.3277,-78.5773
21570,2012,2012-10-01,0,34.3807,-78.9451
21571,2013,2013-04-28,0,34.31,-80.91
21572,2013,2013-05-04,0,29.79,-81.43
21573,2013,2013-06-04,1,33.33,-80.59
21574,2013,2013-06-04,1,33.2991,-80.5621
21575,2013,2013-06-06,1,30.39,-81.4
21576,2013,2013-06-29,0,33.6466,-79.0416
21577,2013,2013-06-29,0,33.6998,-79.0091
21578,2013,2013-07-02,1,34.1919,-79.71
21580,2013,2013-07-13,0,32.38,-80.46
21582,2013,2013-07-21,0,29.8,-81.55
21583,2013,2013-08-01,1,30.3513,-81.5124
21586,2013,2013-12-14,1,29.52,-81.31
22543,2011,2011-03-06,0,35.926,-78.4534
22553,2011,2011-03-06,0,35.5878,-77.8092
22558,2011,2011-03-06,0,35.56,-77.81
22564,2011,2011-03-10,1,38.575,-77.7605
22571,2011,2011-03-10,0,38.8517,-77.4508
22577,2011,2011-04-05,0,38.6521,-76.8901
22582,2011,2011-04-16,2,36.4501,-79.002
22587,2011,2011-04-16,3,35.3378,-79.313
22593,2011,2011-04-16,1,36.8706,-78.382
22599,2011,2011-04-16,3,35.0164,-79.1338
22603,2011,2011-04-16,2,34.8417,-78.6563
22608,2011,2011-04-16,1,37.0571,-77.6902
22612,2011,2011-04-16,1,35.5104,-78.2618
22617,2011,2011-04-16,2,35.658,-78.041
22624,2011,2011-04-16,0,35.1238,-78.134
22626,2011,2011-04-16,2,36.4152,-77.7031
22632,2011,2011-04-16,3,35.3636,-77.8427
22638,2011,2011-04-16,1,36.6938,-77.3024
22641,2011,2011-04-16,1,35.582,-77.5974
22646,2011,2011-04-16,0,36.8863,-77.0256
22651,2011,2011-04-16,2,34.996,-77.64
22657,2011,2011-04-16,0,35.8893,-77.1744
22661,2011,2011-04-16,0,39.0979,-77.6376
22664,2011,2011-04-16,1,39.405,-77.2613
22669,2011,2011-04-16,1,39.4144,-77.2398
22674,2011,2011-04-16,0,35.3396,-77.1788
22677,2011,2011-04-16,1,39.4358,-77.1476
22682,2011,2011-04-16,0,39.6483,-77.0785
22686,2011,2011-04-16,2,34.95,-77.01
22691,2011,2011-04-16,0,35.0278,-76.9066
22696,2011,2011-04-26,0,35.8268,-77.0917
22701,2011,2011-04-27,0,38.509,-77.344
22705,2011,2011-04-27,1,37.2916,-78.3689
22711,2011,2011-04-27,0,38.746,-76.959
22715,2011,2011-04-27,0,38.7823,-76.9123
22720,2011,2011-04-27,0,38.81,-76.902
22725,2011,2011-04-27,1,37.7099,-77.8192
22728,2011,2011-04-27,1,37.9378,-77.5228
22733,2011,2011-04-27,1,38.659,-77.592
22740,2011,2011-04-27,0,38.952,-77.345
22746,2011,2011-04-27,0,39.555,-78.54
22758,2011,2011-04-27,0,39.601,-78.479
22762,2011,2011-04-28,2,38.654,-78.962
22767,2011,2011-04-28,1,40.2012,-78.1405
22773,2011,2011-04-28,1,40.38,-77.5896
22778,2011,2011-04-28,1,38.501999999999995,-78.83800000000001
22782,2011,2011-04-28,0,39.001,-78.336
22787,2011,2011-04-28,1,38.388000000000005,-78.865
22792,2011,2011-04-28,2,40.1062,-76.9265
22796,2011,2011-04-28,0,39.152,-77.42
22800,2011,2011-04-28,0,39.568000000000005,-76.988
22802,2011,2011-04-28,1,37.8661,-77.6292
22806,2011,2011-04-28,0,35.2993,-77.3222
22808,2011,2011-05-17,0,39.59,-77.539
22811,2011,2011-05-17,1,39.681,-77.747
22813,2011,2011-05-26,1,39.8821,-77.6346
22816,2011,2011-05-26,1,40.2545,-77.036
22819,2011,2011-05-26,1,40.3427,-76.9519
22822,2011,2011-05-27,1,40.2333,-78.218
22825,2011,2011-05-27,1,40.3302,-78.0291
22831,2011,2011-08-06,0,35.59,-77.92
22832,2011,2011-09-05,0,37.94,-78.2
22836,2011,2011-10-13,1,38.03,-78.19
22838,2011,2011-10-13,0,38.2751,-78.0211
22842,2011,2011-10-13,1,37.4774,-77.125
22844,2011,2011-10-13,0,38.549,-77.723
22851,2011,2011-10-13,0,38.492,-77.381
22852,2011,2011-10-13,0,38.532,-77.357
22853,2011,2011-10-13,0,38.804,-77.376
22855,2011,2011-11-16,0,36.53,-77.11
22857,2012,2012-06-01,0,39.274,-77.232
22860,2012,2012-06-01,0,39.099000000000004,-77.446
22861,2012,2012-06-01,0,39.358000000000004,-77.139
22862,2012,2012-06-01,1,39.357,-77.139
22863,2012,2012-06-01,0,39.245,-77.194
22864,2012,2012-06-01,1,39.503,-76.952
22865,2012,2012-06-01,0,39.15,-76.878
22866,2012,2012-06-01,0,40.188,-78.5841
22867,2012,2012-06-01,1,39.688,-78.376
22869,2012,2012-06-01,0,37.1791,-77.3817
22933,2012,2012-06-01,0,37.79,-77.4
22935,2012,2012-06-25,0,37.843,-77.998
22937,2012,2012-06-30,0,37.69,-77.29
22939,2012,2012-08-11,1,35.605,-77.817
22941,2012,2012-08-26,0,39.7547,-77.7536
22943,2012,2012-09-18,0,35.82,-78.34
22944,2012,2012-09-18,0,35.04,-77.46
22946,2013,2013-02-26,0,35.5817,-78.2475
22947,2013,2013-04-19,1,38.3,-78.49
22948,2013,2013-06-10,0,37.28,-78.13
22949,2013,2013-06-13,0,38.198,-77.661
22950,2013,2013-06-13,0,38.096,-77.539
22951,2013,2013-06-13,0,38.18,-77.18
22952,2013,2013-06-13,0,39.08,-77.32
22953,2013,2013-06-18,0,35.9757,-78.3932
22954,2013,2013-06-27,1,40.2637,-77.6453
22955,2013,2013-07-01,0,38.7045,-76.9004
23015,2011,2011-02-28,1,39.861,-82.537
23016,2011,2011-02-28,0,35.053000000000004,-82.444
23017,2011,2011-03-23,2,40.28,-79.74
23018,2011,2011-04-04,0,39.981,-82.571
23019,2011,2011-04-04,1,37.39,-82.64
23020,2011,2011-04-04,1,36.3951,-80.5721
23021,2011,2011-04-08,2,37.049,-80.803
23022,2011,2011-04-08,1,37.028,-80.774
23023,2011,2011-04-09,0,36.9343,-82.6329
23024,2011,2011-04-09,0,36.2971,-82.3174
23025,2011,2011-04-09,0,35.368,-81.512
23026,2011,2011-04-09,1,36.3,-82.4341
23027,2011,2011-04-09,1,36.3037,-82.3923
23028,2011,2011-04-09,0,36.0424,-82.5568
23029,2011,2011-04-16,1,35.729,-80.508
23030,2011,2011-04-16,0,35.01,-80.57
23031,2011,2011-04-16,0,37.900999999999996,-79.202
23032,2011,2011-04-16,1,36.1733,-79.4516
23033,2011,2011-04-16,0,38.0182,-79.0703
23034,2011,2011-04-20,1,39.5476,-83.2539
23035,2011,2011-04-20,1,39.8072,-82.9183
23036,2011,2011-04-20,0,39.8551,-82.8505
23037,2011,2011-04-20,1,39.8506,-82.5908
23038,2011,2011-04-20,2,40.0233,-82.4741
23039,2011,2011-04-20,1,40.0485,-82.2822
23040,2011,2011-04-20,0,39.0601,-83.014
23041,2011,2011-04-20,0,39.064,-82.961
23042,2011,2011-04-27,2,36.7825,-79.0945
23043,2011,2011-04-27,0,36.2255,-83.057
23044,2011,2011-04-27,2,36.29,-82.7
23045,2011,2011-04-27,1,35.954,-83.286
23046,2011,2011-04-27,0,36.6502,-82.2034
23047,2011,2011-04-27,1,36.68,-81.98
23048,2011,2011-04-27,0,35.8202,-83.1319
23049,2011,2011-04-27,1,35.8502,-83.0225
23050,2011,2011-04-27,0,35.9145,-82.9014
23051,2011,2011-04-27,0,36.0106,-82.8706
23052,2011,2011-04-27,3,36.035,-82.80799999999999
23053,2011,2011-04-27,1,38.2953,-80.5271
23054,2011,2011-04-27,2,36.39,-81.99
23055,2011,2011-04-27,1,36.615,-81.664
23056,2011,2011-04-27,1,36.684,-81.541
23057,2011,2011-04-27,3,36.106,-82.70200000000001
23058,2011,2011-04-27,3,36.65,-81.95
23059,2011,2011-04-27,0,37.7476,-79.74
23060,2011,2011-04-28,1,38.179,-79.215
23061,2011,2011-04-28,1,35.847,-81.432
23062,2011,2011-04-28,1,35.909,-81.322
23063,2011,2011-05-24,0,36.8,-82.22
23064,2011,2011-05-26,0,35.139,-81.27600000000001
23065,2011,2011-06-27,0,39.013000000000005,-83.236
23066,2011,2011-08-18,0,35.896,-81.143
23067,2011,2011-09-05,1,36.371,-81.086
23068,2011,2011-09-05,0,35.067,-80.556
23069,2011,2011-09-05,0,35.42,-80.29
23070,2011,2011-09-05,0,36.584,-80.661
23071,2011,2011-09-06,0,35.1558,-79.4395
23072,2011,2011-11-16,0,35.318000000000005,-81.498
23073,2011,2011-11-16,2,35.7321,-80.2103
23074,2011,2011-11-16,1,36.725,-79.42699999999999
23075,2012,2012-01-11,2,35.351,-81.794
23076,2012,2012-01-11,2,35.659,-81.485
23077,2012,2012-01-11,0,35.7587,-81.3777
23078,2012,2012-02-29,0,36.63,-82.2165
23079,2012,2012-03-02,3,37.905,-83.6146
23080,2012,2012-03-02,0,38.9581,-83.20700000000001
23081,2012,2012-03-02,0,38.8455,-83.2138
23082,2012,2012-03-02,0,39.0121,-83.0978
23089,2012,2012-03-02,3,37.7012,-83.2745
23091,2012,2012-03-02,1,38.1468,-82.15700000000001
23092,2012,2012-03-02,0,35.1845,-83.18700000000001
23093,2012,2012-03-02,1,36.6759,-83.0574
23094,2012,2012-03-03,2,35.257,-80.687
23096,2012,2012-06-01,1,40.2595,-79.2053
23098,2012,2012-09-27,0,40.186,-80.13600000000001
23100,2012,2012-09-27,0,40.367,-79.86399999999999
23102,2013,2013-06-09,0,37.908,-82.7198
23103,2013,2013-06-12,0,40.361,-83.182
23104,2013,2013-06-13,1,35.74,-83.179
23105,2013,2013-07-02,0,36.513000000000005,-79.0828
23107,2013,2013-08-07,0,40.11,-79.0075
23108,2013,2013-09-12,0,39.9394,-81.594
23110,2013,2013-09-21,1,36.2626,-80.3776
23111,2013,2013-10-31,0,39.8778,-82.9965
23113,2013,2013-10-31,0,39.9706,-82.529
24000,2011,2011-04-27,2,35.08,-84.95
24001,2011,2011-04-27,0,35.2899,-84.5504
24002,2011,2011-04-27,0,35.348,-84.921
24003,2011,2011-04-27,2,35.35,-84.4
24004,2011,2011-04-27,1,35.44,-84.42
24005,2011,2011-04-27,4,35.5324,-84.0504
24006,2011,2011-04-27,0,35.47,-84.52
24007,2011,2011-04-27,0,35.1802,-84.8675
24008,2011,2011-04-27,0,35.66,-84.19
24009,2011,2011-04-27,0,35.8,-84.06
24010,2011,2011-04-27,4,34.8744,-85.1785
24011,2011,2011-04-27,0,36.0844,-83.3351
24012,2011,2011-04-27,1,35.92,-83.97
24013,2011,2011-04-27,0,35.8534,-83.7159
24014,2011,2011-04-27,0,36.137,-83.4774
24015,2011,2011-04-27,0,35.39,-84.35
24016,2011,2011-04-27,1,35.44,-84.41
24017,2011,2011-04-27,0,35.38,-84.34
24018,2011,2011-04-27,0,36.054,-83.4889
24019,2011,2011-04-27,1,35.45,-84.46
24020,2011,2011-04-27,1,35.696999999999996,-84.87899999999999
24021,2011,2011-04-27,0,35.9086,-83.3335
24022,2011,2011-04-27,2,35.5094,-84.0673
24023,2011,2011-04-27,0,35.63,-84.13
24024,2011,2011-04-27,4,35.34,-85.42
24025,2011,2011-04-27,2,35.36,-85.39
24026,2011,2011-04-27,0,35.87,-84.2
24027,2011,2011-04-27,0,36.2108,-83.4218
24028,2011,2011-04-27,0,35.0199,-83.3064
24029,2011,2011-05-14,0,40.153,-84.2442
24030,2011,2011-05-14,0,40.2511,-84.15
24031,2011,2011-05-23,0,39.202,-85.10700000000001
24032,2011,2011-05-23,0,39.215,-84.01299999999999
24033,2011,2011-05-23,1,39.7964,-83.9634
24034,2011,2011-05-23,1,39.9909,-83.7618
24035,2011,2011-05-25,0,39.6546,-84.116
24036,2011,2011-05-25,1,39.38,-84.41
24037,2011,2011-05-25,0,39.6099,-83.4475
24038,2011,2011-05-25,0,39.6842,-83.4178
24039,2011,2011-05-26,0,40.3276,-84.62
24040,2011,2011-05-26,0,40.107,-84.493
24041,2011,2011-06-22,0,35.77,-84.47
24042,2011,2011-06-23,1,36.02,-84.1626
24043,2011,2011-06-23,0,35.97,-83.95
24044,2011,2011-06-27,1,38.8564,-83.8561
24045,2011,2011-06-27,0,39.4,-83.76
24046,2012,2012-01-17,0,38.7601,-85.4625
24047,2012,2012-01-17,1,38.1973,-84.6631
24048,2012,2012-02-29,2,37.8744,-83.3714
24049,2012,2012-02-29,2,37.1185,-85.0814
24050,2012,2012-02-29,1,37.1792,-84.5777
24051,2012,2012-02-29,2,36.0887,-85.1102
24052,2012,2012-02-29,0,35.6911,-84.1285
24053,2012,2012-03-01,0,35.8273,-83.8022
24054,2012,2012-03-01,1,38.661,-85.2636
24055,2012,2012-03-02,3,35.128,-85.1608
24056,2012,2012-03-02,2,35.3681,-84.3061
24057,2012,2012-03-02,0,35.536,-83.434
24058,2012,2012-03-02,2,38.6333,-85.4328
24059,2012,2012-03-02,3,39.0667,-85.40700000000001
24060,2012,2012-03-02,0,38.5374,-85.2893
24061,2012,2012-03-02,1,38.5565,-85.1058
24062,2012,2012-03-02,4,38.791,-84.633
24063,2012,2012-03-02,2,38.6,-84.89
24064,2012,2012-03-02,3,38.835,-84.353
24065,2012,2012-03-02,0,38.693000000000005,-84.17
24066,2012,2012-03-02,1,38.955,-83.588
24067,2012,2012-03-02,0,38.7796,-83.5716
24068,2012,2012-03-02,2,38.811,-83.5182
24069,2012,2012-03-02,0,35.5031,-84.94200000000001
24070,2012,2012-03-02,1,38.1367,-83.7781
24071,2012,2012-03-02,1,36.2898,-85.4929
24072,2012,2012-03-02,2,36.302,-85.4673
24073,2012,2012-03-02,0,36.3848,-85.1045
24074,2012,2012-03-02,2,37.1954,-84.2114
24075,2012,2012-03-02,2,35.0945,-84.2639
24076,2012,2012-03-02,2,36.5827,-83.6789
24077,2012,2012-03-02,1,36.5815,-83.5322
24078,2012,2012-03-02,1,36.5972,-83.4922
24079,2012,2012-03-02,0,35.9228,-84.1722
24080,2012,2012-03-02,0,36.025,-83.7746
24081,2012,2012-03-23,1,38.1489,-85.2886
24082,2012,2012-03-23,0,38.8307,-85.04700000000001
24083,2012,2012-03-23,0,39.3991,-83.9829
24084,2012,2012-03-23,0,39.3218,-84.0703
24085,2012,2012-05-01,0,38.6071,-85.36399999999999
24086,2012,2012-05-01,1,39.41,-84.86
24087,2012,2012-05-01,0,39.44,-84.23
24088,2012,2012-05-01,0,39.47,-84.19
24089,2012,2012-09-07,0,39.173,-84.14399999999999
24090,2013,2013-01-30,0,37.4393,-85.26899999999999
24091,2013,2013-01-30,0,37.0598,-84.6052
24092,2013,2013-03-24,1,37.0651,-84.5999
24093,2013,2013-06-13,1,36.1311,-83.6315
24094,2013,2013-06-13,1,35.7919,-83.3375
24095,2013,2013-10-31,1,39.8929,-84.1861
24096,2013,2013-10-31,0,40.1818,-84.0324
24097,2013,2013-12-21,1,37.3333,-85.396
24098,2013,2013-12-21,1,38.457,-84.3829
24099,2013,2013-12-21,1,38.3,-84.2477
24309,2011,2011-02-28,3,38.351,-85.1598
24311,2011,2011-02-28,1,37.52,-84.68
24317,2011,2011-02-28,1,37.7467,-83.3719
24321,2011,2011-02-28,1,35.13,-85.35
24325,2011,2011-02-28,1,35.179,-85.28
24327,2011,2011-03-23,3,35.6596,-84.2322
24331,2011,2011-04-04,1,36.6492,-85.18
24333,2011,2011-04-04,0,36.7974,-85.1404
24338,2011,2011-04-04,1,36.8251,-84.2241
24342,2011,2011-04-04,0,35.46,-84.59
24347,2011,2011-04-09,0,37.83,-83.62
24351,2011,2011-04-19,1,38.7962,-85.35600000000001
24354,2011,2011-04-19,0,38.9062,-85.3718
24356,2011,2011-04-19,1,38.4125,-85.4108
24360,2011,2011-04-19,1,38.8604,-84.8842
24363,2011,2011-04-19,0,38.1889,-84.8967
24366,2011,2011-04-19,1,38.2517,-84.4504
24370,2011,2011-04-23,0,38.3786,-84.3822
24374,2011,2011-04-23,0,38.7097,-84.7487
24377,2011,2011-04-23,1,38.6985,-84.5393
24381,2011,2011-04-23,1,38.9123,-84.4522
24385,2011,2011-04-27,1,37.2583,-85.5036
24387,2011,2011-04-27,0,36.2623,-85.4019
24392,2011,2011-04-27,1,36.6394,-85.5153
24394,2011,2011-04-27,2,35.2975,-84.96
24397,2011,2011-04-27,0,36.0009,-85.1133
24520,2011,2011-04-27,2,35.02,-85.37
24526,2011,2011-04-27,1,34.99,-85.333
24531,2011,2011-04-27,1,35.11,-85.29
24539,2011,2011-04-27,0,35.11,-85.15
24545,2011,2011-04-27,1,34.986999999999995,-85.271
24550,2011,2011-04-27,1,35.352,-84.99600000000001
24557,2011,2011-04-27,0,39.9227,-84.0302
24562,2011,2011-04-27,1,35.04,-85.07
24571,2011,2011-04-27,0,35.21,-84.9
24578,2011,2011-04-27,1,35.3952,-85.3665
24583,2011,2011-04-27,0,35.17,-84.8977
24589,2011,2011-04-27,0,35.54,-84.28
24597,2011,2011-04-27,1,35.54,-84.3
24602,2011,2011-04-27,1,35.0129,-85.2144
24609,2011,2011-04-27,0,35.0986,-85.0788
24616,2011,2011-04-27,1,35.04,-85.1
24623,2011,2011-04-27,1,35.0681,-85.0964
25009,2011,2011-04-27,1,36.4561,-85.70700000000001
25012,2011,2011-04-27,1,35.5676,-85.8777
25014,2011,2011-04-27,1,34.9845,-85.6
25017,2011,2011-04-27,0,35.3495,-85.6526
25019,2011,2011-05-25,1,39.3274,-85.5213
25020,2011,2011-05-25,1,39.3532,-85.509
25022,2011,2011-05-25,3,38.8597,-86.3642
25025,2011,2011-05-25,1,39.1251,-86.6112
25027,2011,2011-05-25,2,38.6328,-86.4597
25028,2011,2011-05-25,1,38.686,-86.3403
25030,2011,2011-05-25,1,38.7118,-86.3088
25032,2011,2011-05-25,0,39.6909,-85.7041
25033,2011,2011-05-26,0,35.9615,-85.8237
25036,2011,2011-06-19,0,38.1828,-86.4981
25039,2011,2011-06-19,2,37.7473,-86.4204
25041,2011,2011-06-19,0,37.7413,-86.3876
25043,2011,2011-06-22,0,38.1422,-86.0504
25045,2011,2011-06-22,2,38.1986,-85.7726
25047,2011,2011-06-22,1,38.1906,-85.6192
25049,2011,2011-06-22,2,38.1949,-85.5778
25051,2011,2011-06-22,1,38.2025,-85.5488
25054,2011,2011-06-26,1,38.1599,-86.82
